Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.000000000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.034479875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.034531875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.034557875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.034609875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.034661875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.034713875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.034739875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.034791875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.034817875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.034869875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.034921916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.034973916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.034999916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035025916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035051916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035129916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035181916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035233916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035259916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035285916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035363916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035389916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035441916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035493916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035519916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035597916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035623916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035649916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035701916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035753916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035779916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035805916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035831916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.035961916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.035987916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.036013916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.036039916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.036065916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.036091916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.036169916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.036221916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.036273916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.036299916666667, 0, 1, 0, 0, 0, 0, 0, 0
2.036325916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.036351958333333, 0, 1, 0, 0, 0, 0, 0, 0
2.036377916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.036429958333334, 0, 1, 0, 0, 0, 0, 0, 0
2.036533958333334, 1, 1, 0, 0, 0, 0, 0, 0
2.171942500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.171994500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.172046500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.172072500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.172124500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.172176500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.172202500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.172254500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.172280500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.172332541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.172384541666667, 1, 0, 0, 0, 0, 0, 0, 0
2.172436541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.172982583333333, 1, 0, 0, 0, 0, 0, 0, 0
2.173008583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.173034625000000, 1, 0, 0, 0, 0, 0, 0, 0
2.173112625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.173164625000000, 1, 0, 0, 0, 0, 0, 0, 0
2.173216625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.173242625000000, 1, 0, 0, 0, 0, 0, 0, 0
2.173268625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.173346625000000, 1, 0, 0, 0, 0, 0, 0, 0
2.173372625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.173424666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.173476666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.174048708333333, 1, 0, 0, 0, 0, 0, 0, 0
2.174126750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.174152750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.174178750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.174230750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.174282750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.174308750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.174334750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.174360750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.174490791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.174516791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.174542791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.175114833333334, 1, 0, 0, 0, 0, 0, 0, 0
2.175244875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.175296875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.175348875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.175374875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.175504875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.175556875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.175608916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.196177250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.196203250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.196229250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.196255250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.196307250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.196411250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.196437250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.196463250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.196489250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.196515291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.196567291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.196671291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.196697291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.196749291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.196879333333333, 1, 0, 0, 0, 0, 0, 0, 0
2.196931333333334, 1, 1, 0, 0, 0, 0, 0, 0
2.199740750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.199792750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.199818750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.199870750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.199922750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.199974750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200000750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200052750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200078750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200130750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200182750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200234750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200260750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200286750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200312750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200390750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200442750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200494750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200520750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200546750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200624750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200650750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200702750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200754750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200780750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200832750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200858750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.200910750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.200962750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.201014750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.201040750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.201066750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.201092750000000, 0, 1, 0, 0, 0, 0, 0, 0
2.201144791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201222791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201274791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201300791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201326791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201352791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201430791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201482791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201534791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201560791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201586791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201612791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201638791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.201690791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.201794791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.335917125000000, 1, 0, 0, 0, 0, 0, 0, 0
2.335969125000000, 1, 1, 0, 0, 0, 0, 0, 0
2.336021125000000, 1, 0, 0, 0, 0, 0, 0, 0
2.336047125000000, 1, 1, 0, 0, 0, 0, 0, 0
2.336099125000000, 1, 0, 0, 0, 0, 0, 0, 0
2.336151125000000, 1, 1, 0, 0, 0, 0, 0, 0
2.336177125000000, 1, 0, 0, 0, 0, 0, 0, 0
2.336229166666667, 1, 1, 0, 0, 0, 0, 0, 0
2.336255166666667, 1, 0, 0, 0, 0, 0, 0, 0
2.336307166666667, 1, 1, 0, 0, 0, 0, 0, 0
2.336359166666667, 1, 0, 0, 0, 0, 0, 0, 0
2.336411166666667, 1, 1, 0, 0, 0, 0, 0, 0
2.336983250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.337009250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.337035250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.337113250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.337165250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.337217250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.337243250000000, 1, 0, 0, 0, 0, 0, 0, 0
2.337269250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.337347291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.337373291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.337425291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.337477291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.338049375000000, 1, 0, 0, 0, 0, 0, 0, 0
2.338101375000000, 1, 1, 0, 0, 0, 0, 0, 0
2.338127375000000, 1, 0, 0, 0, 0, 0, 0, 0
2.338179375000000, 1, 1, 0, 0, 0, 0, 0, 0
2.338231375000000, 1, 0, 0, 0, 0, 0, 0, 0
2.338283375000000, 1, 1, 0, 0, 0, 0, 0, 0
2.338309375000000, 1, 0, 0, 0, 0, 0, 0, 0
2.338335375000000, 1, 1, 0, 0, 0, 0, 0, 0
2.338361375000000, 1, 0, 0, 0, 0, 0, 0, 0
2.338413375000000, 1, 1, 0, 0, 0, 0, 0, 0
2.338491416666667, 1, 0, 0, 0, 0, 0, 0, 0
2.338543416666667, 1, 1, 0, 0, 0, 0, 0, 0
2.339089458333333, 1, 0, 0, 0, 0, 0, 0, 0
2.339115458333334, 1, 1, 0, 0, 0, 0, 0, 0
2.339141458333334, 1, 0, 0, 0, 0, 0, 0, 0
2.339193500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.339271500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.339323500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.339349500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.339375500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.339453500000000, 1, 0, 0, 0, 0, 0, 0, 0
2.339479500000000, 1, 1, 0, 0, 0, 0, 0, 0
2.339531541666667, 1, 0, 0, 0, 0, 0, 0, 0
2.339583541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.360151875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.360177875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.360203875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.360229875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.360281875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.360385875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.360411875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.360437916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.360463916666667, 1, 0, 0, 0, 0, 0, 0, 0
2.360489916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.360541916666667, 1, 0, 0, 0, 0, 0, 0, 0
2.360645916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.360671916666667, 1, 0, 0, 0, 0, 0, 0, 0
2.360723916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.360853958333334, 1, 0, 0, 0, 0, 0, 0, 0
2.360905958333333, 1, 1, 0, 0, 0, 0, 0, 0
2.363987541666667, 0, 1, 0, 0, 0, 0, 0, 0
2.364039541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.364065541666667, 0, 1, 0, 0, 0, 0, 0, 0
2.364117541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.364169541666667, 0, 1, 0, 0, 0, 0, 0, 0
2.364221541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.364247541666667, 0, 1, 0, 0, 0, 0, 0, 0
2.364299541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.364325541666667, 0, 1, 0, 0, 0, 0, 0, 0
2.364377541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.364429541666667, 0, 1, 0, 0, 0, 0, 0, 0
2.364481541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.364507583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.364533583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.364559583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.364637583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.364689583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.364741583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.364767583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.364793583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.364871583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.364897583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.364949583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365001583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.365027583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.365053583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365079583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365131583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.365209583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365261583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365287583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.365313583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.365339583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365365583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365391583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365417583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.365469583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.365521583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365547583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365573583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.365599583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.365677583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365729583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.365781583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365807583333333, 0, 1, 0, 0, 0, 0, 0, 0
2.365833583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.365859583333334, 0, 1, 0, 0, 0, 0, 0, 0
2.365885583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.365937625000000, 0, 1, 0, 0, 0, 0, 0, 0
2.366041625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.499813750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.499865750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.499917750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.499943750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.499995750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.500047750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.500073750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.500125750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.500151791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.500203791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.500255791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.500307791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.500879875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.500905875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.500931875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.501009875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.501061875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.501113875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.501139875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.501165875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.501243875000000, 1, 0, 0, 0, 0, 0, 0, 0
2.501269916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.501321916666667, 1, 0, 0, 0, 0, 0, 0, 0
2.501373916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.501919958333334, 1, 0, 0, 0, 0, 0, 0, 0
2.501945958333334, 1, 1, 0, 0, 0, 0, 0, 0
2.501971958333333, 1, 0, 0, 0, 0, 0, 0, 0
2.502024000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.502102000000000, 1, 0, 0, 0, 0, 0, 0, 0
2.502154000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.502180000000000, 1, 0, 0, 0, 0, 0, 0, 0
2.502206000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.502232000000000, 1, 0, 0, 0, 0, 0, 0, 0
2.502258000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.502284000000000, 1, 0, 0, 0, 0, 0, 0, 0
2.502310000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.502362041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.502414041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.502986083333334, 1, 0, 0, 0, 0, 0, 0, 0
