Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
2.071794541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.071820541666667, 1, 0, 0, 0, 0, 0, 0, 0
2.071846583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.072418625000000, 1, 0, 0, 0, 0, 0, 0, 0
2.072548625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.072600666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.072652666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.072678666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.072808666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.072860666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.072912666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.093481041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.093507041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.093533041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.093559041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.093611041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.093715041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.093741041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.093767041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.093793041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.093819041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.093871083333334, 1, 0, 0, 0, 0, 0, 0, 0
2.093975083333333, 1, 1, 1, 0, 0, 0, 0, 0
2.093975125000000, 1, 1, 0, 0, 0, 0, 0, 0
2.094001083333334, 1, 0, 0, 0, 0, 0, 0, 0
2.094053083333333, 1, 1, 0, 0, 0, 0, 0, 0
2.094183083333333, 1, 0, 0, 0, 0, 0, 0, 0
2.094235125000000, 1, 1, 0, 0, 0, 0, 0, 0
2.096291791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.096343791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.096369791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.096421791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.096473791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.096525791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.096551791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.096603791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.096629791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.096681791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.096733791666667, 0, 1, 0, 0, 0, 0, 0, 0
2.096785833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.096811833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.096837833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.096863833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.096941833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.096993833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.097045833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097071833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.097097833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.097175833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.097201833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.097253833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.097305833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097331833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.097383833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.097409833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.097461833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097513833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.097565833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097591833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.097617833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.097643833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.097695833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097773833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.097825833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097851833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.097877833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.097903833333334, 0, 1, 0, 0, 0, 0, 0, 0
2.097981833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.098033833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.098085833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.098111833333333, 0, 1, 0, 0, 0, 0, 0, 0
2.098137833333333, 1, 1, 0, 0, 0, 0, 0, 0
2.098163875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.098189833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.098241875000000, 0, 1, 0, 0, 0, 0, 0, 0
2.098345875000000, 1, 1, 0, 0, 0, 0, 0, 0
2.233324916666667, 1, 0, 0, 0, 0, 0, 0, 0
2.233376916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.233428916666667, 1, 0, 0, 0, 0, 0, 0, 0
2.233454916666667, 1, 1, 0, 0, 0, 0, 0, 0
2.233506958333333, 1, 0, 0, 0, 0, 0, 0, 0
2.233558958333334, 1, 1, 0, 0, 0, 0, 0, 0
2.233584958333334, 1, 0, 0, 0, 0, 0, 0, 0
2.233636958333333, 1, 1, 1, 0, 0, 0, 0, 0
2.233637000000000, 1, 1, 0, 0, 0, 0, 0, 0
2.233662958333333, 1, 0, 0, 0, 0, 0, 0, 0
2.233714958333334, 1, 1, 0, 0, 0, 0, 0, 0
2.233766958333333, 1, 0, 0, 0, 0, 0, 0, 0
2.233818958333333, 1, 1, 0, 0, 0, 0, 0, 0
2.234391041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.234417041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.234443041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.234521041666667, 1, 1, 0, 0, 0, 0, 0, 0
2.234573041666667, 1, 0, 0, 0, 0, 0, 0, 0
2.234625083333333, 1, 1, 0, 0, 0, 0, 0, 0
2.234651083333334, 1, 0, 0, 0, 0, 0, 0, 0
2.234677083333334, 1, 1, 0, 0, 0, 0, 0, 0
2.234755083333333, 1, 0, 0, 0, 0, 0, 0, 0
2.234781083333333, 1, 1, 0, 0, 0, 0, 0, 0
2.234833083333334, 1, 0, 0, 0, 0, 0, 0, 0
2.234885083333333, 1, 1, 0, 0, 0, 0, 0, 0
2.235431166666667, 1, 0, 0, 0, 0, 0, 0, 0
2.235483166666667, 1, 1, 0, 0, 0, 0, 0, 0
2.235509166666667, 1, 0, 0, 0, 0, 0, 0, 0
2.235561166666667, 1, 1, 0, 0, 0, 0, 0, 0
2.235613166666667, 1, 0, 0, 0, 0, 0, 0, 0
2.235665166666667, 1, 1, 0, 0, 0, 0, 0, 0
2.235691208333333, 1, 0, 0, 0, 0, 0, 0, 0
2.235717208333333, 1, 1, 0, 0, 0, 0, 0, 0
2.235743208333334, 1, 0, 0, 0, 0, 0, 0, 0
2.235795208333334, 1, 1, 1, 0, 0, 0, 0, 0
2.235795250000000, 1, 1, 0, 0, 0, 0, 0, 0
2.235873208333333, 1, 0, 0, 0, 0, 0, 0, 0
2.235925208333334, 1, 1, 0, 0, 0, 0, 0, 0
2.236497291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.236523291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.236549291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.236601291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.236679291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.236731291666667, 1, 1, 0, 0, 0, 0, 0, 0
2.236757291666667, 1, 0, 0, 0, 0, 0, 0, 0
2.236783333333333, 1, 1, 0, 0, 0, 0, 0, 0
2.236835333333334, 1, 0, 0, 0, 0, 0, 0, 0
2.236887333333334, 1, 1, 1, 0, 0, 0, 0, 0
2.236887375000000, 1, 1, 0, 0, 0, 0, 0, 0
2.236939333333333, 1, 0, 0, 0, 0, 0, 0, 0
2.236991333333334, 1, 1, 0, 0, 0, 0, 0, 0
2.257559666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.257585666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.257611666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.257637666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.257689708333333, 1, 0, 0, 0, 0, 0, 0, 0
2.257793708333333, 1, 1, 1, 0, 0, 0, 0, 0
2.257793750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.257819708333333, 1, 0, 0, 0, 0, 0, 0, 0
2.257845708333333, 1, 1, 0, 0, 0, 0, 0, 0
2.257871708333334, 1, 0, 0, 0, 0, 0, 0, 0
2.257897708333334, 1, 1, 0, 0, 0, 0, 0, 0
2.257949708333333, 1, 0, 0, 0, 0, 0, 0, 0
2.258053750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.258079750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.258131750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.258261750000000, 1, 0, 0, 0, 0, 0, 0, 0
2.258313750000000, 1, 1, 0, 0, 0, 0, 0, 0
2.262072625000000, 0, 1, 0, 0, 0, 0, 0, 0
2.262124625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.262150666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262202666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262254666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262306666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262332666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262384666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262410666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262462666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262514666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262566666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262592666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262618666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262644666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262722666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262774666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262826666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262852666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262878666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.262956666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.262982666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263034666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263086666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263112666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263138666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263164666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263216666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263294666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263346666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263372666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263398666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263424666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263450666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263476666666667, 0, 1, 0, 0, 0, 0, 0, 0
2.263502666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263554708333333, 0, 1, 0, 0, 0, 0, 0, 0
2.263606666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.263632708333334, 0, 1, 0, 0, 0, 0, 0, 0
2.263658708333333, 1, 1, 0, 0, 0, 0, 0, 0
2.263684708333333, 0, 1, 0, 0, 0, 0, 0, 0
2.263762708333334, 1, 1, 0, 0, 0, 0, 0, 0
2.263814708333333, 0, 1, 0, 0, 0, 0, 0, 0
2.263866708333333, 1, 1, 0, 0, 0, 0, 0, 0
2.263892708333334, 0, 1, 0, 0, 0, 0, 0, 0
2.263918708333334, 1, 1, 0, 0, 0, 0, 0, 0
2.263944708333333, 0, 1, 0, 0, 0, 0, 0, 0
2.263970708333333, 1, 1, 0, 0, 0, 0, 0, 0
2.264022708333334, 0, 1, 0, 0, 0, 0, 0, 0
2.264126708333333, 1, 1, 0, 0, 0, 0, 0, 0
2.397039541666667, 1, 0, 0, 0, 0, 0, 0, 0
2.397091541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.397143541666667, 1, 0, 0, 0, 0, 0, 0, 0
2.397169541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.397221541666667, 1, 0, 0, 0, 0, 0, 0, 0
2.397273541666667, 1, 1, 0, 0, 0, 0, 0, 0
2.397299583333333, 1, 0, 0, 0, 0, 0, 0, 0
2.397351583333334, 1, 1, 0, 0, 0, 0, 0, 0
2.397377583333333, 1, 0, 0, 0, 0, 0, 0, 0
2.397429583333333, 1, 1, 1, 0, 0, 0, 0, 0
2.397429625000000, 1, 1, 0, 0, 0, 0, 0, 0
2.397481583333334, 1, 0, 0, 0, 0, 0, 0, 0
2.397533583333333, 1, 1, 0, 0, 0, 0, 0, 0
2.398079666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.398105666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.398131666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.398209666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.398261666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.398313666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.398339666666667, 1, 0, 0, 0, 0, 0, 0, 0
2.398365666666667, 1, 1, 0, 0, 0, 0, 0, 0
2.398443708333334, 1, 0, 0, 0, 0, 0, 0, 0
2.398469708333333, 1, 1, 0, 0, 0, 0, 0, 0
2.398521708333333, 1, 0, 0, 0, 0, 0, 0, 0
2.398573708333334, 1, 1, 0, 0, 0, 0, 0, 0
2.399145791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.399171791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.399197791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.399249791666667, 1, 1, 1, 0, 0, 0, 0, 0
2.399249833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.399327791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.399379791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.399405791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.399431791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.399457791666667, 1, 0, 0, 0, 0, 0, 0, 0
2.399483791666667, 1, 1, 0, 0, 0, 0, 0, 0
2.399509833333334, 1, 0, 0, 0, 0, 0, 0, 0
2.399535833333334, 1, 1, 0, 0, 0, 0, 0, 0
2.399587833333333, 1, 0, 0, 0, 0, 0, 0, 0
